1.050000000000000000e+03,1.635000000000000000e+05
3.130000000000000000e+03,8.350000000000000000e+05
4.090000000000000000e+03,1.095000000000000000e+06
1.490000000000000000e+03,2.690000000000000000e+05
1.900000000000000000e+03,5.600000000000000000e+05
1.330000000000000000e+03,6.150000000000000000e+05
2.230000000000000000e+03,5.851880000000000000e+05
1.650000000000000000e+03,3.050000000000000000e+05
1.190000000000000000e+03,1.669500000000000000e+05
2.140000000000000000e+03,7.990000000000000000e+05
2.180000000000000000e+03,4.000000000000000000e+05
1.060000000000000000e+03,2.300000000000000000e+05
1.690000000000000000e+03,2.568830000000000000e+05
1.970000000000000000e+03,4.230000000000000000e+05
2.150000000000000000e+03,4.650000000000000000e+05
1.910000000000000000e+03,4.400000000000000000e+05
1.350000000000000000e+03,3.850000000000000000e+05
8.600000000000000000e+02,2.100000000000000000e+05
1.940000000000000000e+03,2.970000000000000000e+05
1.010000000000000000e+03,4.700000000000000000e+05
1.300000000000000000e+03,2.265000000000000000e+05
9.100000000000000000e+02,2.742500000000000000e+05
2.480000000000000000e+03,8.400000000000000000e+05
2.440000000000000000e+03,6.779000000000000000e+05
1.010000000000000000e+03,4.250000000000000000e+05
9.000000000000000000e+02,1.802500000000000000e+05
2.300000000000000000e+03,4.640000000000000000e+05
1.550000000000000000e+03,3.200000000000000000e+05
1.270000000000000000e+03,6.255040000000000000e+05
2.240000000000000000e+03,5.925000000000000000e+05
2.714000000000000000e+03,4.650000000000000000e+05
1.720000000000000000e+03,4.770000000000000000e+05
8.500000000000000000e+02,2.800000000000000000e+05
3.300000000000000000e+03,1.505000000000000000e+06
2.250000000000000000e+03,4.458380000000000000e+05
3.900000000000000000e+03,1.072000000000000000e+06
1.320000000000000000e+03,4.670000000000000000e+05
2.760000000000000000e+03,6.860000000000000000e+05
1.750000000000000000e+03,2.799500000000000000e+05
2.330000000000000000e+03,5.270000000000000000e+05
2.220000000000000000e+03,3.250000000000000000e+05
2.020000000000000000e+03,3.280000000000000000e+05
1.250000000000000000e+03,3.900000000000000000e+05
1.510000000000000000e+03,4.799500000000000000e+05
1.720000000000000000e+03,2.649500000000000000e+05
1.430000000000000000e+03,2.350000000000000000e+05
1.480000000000000000e+03,5.165000000000000000e+05
1.450000000000000000e+03,6.550000000000000000e+05
2.280000000000000000e+03,5.000000000000000000e+05
2.940000000000000000e+03,3.150000000000000000e+05
1.000000000000000000e+03,2.130000000000000000e+05
2.480000000000000000e+03,4.750000000000000000e+05
3.760000000000000000e+03,1.025000000000000000e+06
2.220000000000000000e+03,4.160000000000000000e+05
1.970000000000000000e+03,4.100000000000000000e+05
3.830000000000000000e+03,8.000000000000000000e+05
4.410000000000000000e+03,4.720000000000000000e+05
1.430000000000000000e+03,2.250000000000000000e+05
8.300000000000000000e+02,2.100000000000000000e+05
1.430000000000000000e+03,4.550000000000000000e+05
1.300000000000000000e+03,2.250000000000000000e+05
1.030000000000000000e+03,4.800000000000000000e+05
2.740000000000000000e+03,3.630000000000000000e+05
3.650000000000000000e+03,2.400000000000000000e+06
7.200000000000000000e+02,1.810000000000000000e+05
2.010000000000000000e+03,2.500000000000000000e+05
1.560000000000000000e+03,4.810000000000000000e+05
1.810000000000000000e+03,2.600000000000000000e+05
3.360000000000000000e+03,4.550000000000000000e+05
1.510000000000000000e+03,4.150000000000000000e+05
1.400000000000000000e+03,3.495000000000000000e+05
1.730000000000000000e+03,2.450000000000000000e+05
1.420000000000000000e+03,5.925000000000000000e+05
2.360000000000000000e+03,3.850000000000000000e+05
1.580000000000000000e+03,3.150000000000000000e+05
1.230000000000000000e+03,2.550000000000000000e+05
2.460000000000000000e+03,6.930000000000000000e+05
1.660000000000000000e+03,7.800000000000000000e+05
1.270000000000000000e+03,2.370000000000000000e+05
2.100000000000000000e+03,5.250000000000000000e+05
7.700000000000000000e+02,4.250000000000000000e+05
7.600000000000000000e+02,3.699000000000000000e+05
1.700000000000000000e+03,2.900000000000000000e+05
1.120000000000000000e+03,2.850000000000000000e+05
1.070000000000000000e+03,4.150000000000000000e+05
2.070000000000000000e+03,2.725000000000000000e+05
5.050000000000000000e+03,2.900000000000000000e+06
5.310000000000000000e+03,1.365000000000000000e+06
1.040000000000000000e+03,4.360000000000000000e+05
1.700000000000000000e+03,2.100000000000000000e+05
1.300000000000000000e+03,2.360000000000000000e+05
1.080000000000000000e+03,3.310000000000000000e+05
2.653000000000000000e+03,3.650000000000000000e+05
2.290000000000000000e+03,4.500000000000000000e+05
3.820000000000000000e+03,7.700000000000000000e+05
2.210000000000000000e+03,4.550000000000000000e+05
2.390000000000000000e+03,4.050000000000000000e+05
2.600000000000000000e+03,3.049000000000000000e+05
8.600000000000000000e+02,1.700000000000000000e+05
3.830000000000000000e+03,2.050000000000000000e+06
3.500000000000000000e+03,7.800000000000000000e+05
2.420000000000000000e+03,3.300000000000000000e+05
2.720000000000000000e+03,3.700000000000000000e+05
2.500000000000000000e+03,4.670000000000000000e+05
1.670000000000000000e+03,4.050000000000000000e+05
2.900000000000000000e+03,6.750000000000000000e+05
1.640000000000000000e+03,5.000000000000000000e+05
1.890000000000000000e+03,3.899990000000000000e+05
2.950000000000000000e+03,6.300000000000000000e+05
2.160000000000000000e+03,3.600000000000000000e+05
3.280000000000000000e+03,5.800000000000000000e+05
1.970000000000000000e+03,5.500000000000000000e+05
3.360000000000000000e+03,8.790000000000000000e+05
1.320000000000000000e+03,2.650000000000000000e+05
2.650000000000000000e+03,4.465000000000000000e+05
2.030000000000000000e+03,4.040000000000000000e+05
1.590000000000000000e+03,2.675000000000000000e+05
4.550000000000000000e+03,3.075000000000000000e+06
2.440000000000000000e+03,3.350000000000000000e+05
1.940000000000000000e+03,5.760000000000000000e+05
2.040000000000000000e+03,2.086330000000000000e+05
2.200000000000000000e+03,3.150000000000000000e+05
1.920000000000000000e+03,7.250000000000000000e+05
1.800000000000000000e+03,5.500000000000000000e+05
2.180000000000000000e+03,6.107500000000000000e+05
1.010000000000000000e+03,5.507000000000000000e+05
3.320000000000000000e+03,6.650000000000000000e+05
2.370000000000000000e+03,8.340000000000000000e+05
1.660000000000000000e+03,2.010000000000000000e+05
3.650000000000000000e+03,2.384000000000000000e+06
4.290000000000000000e+03,1.384000000000000000e+06
4.290000000000000000e+03,1.400000000000000000e+06
1.950000000000000000e+03,3.050000000000000000e+05
2.590000000000000000e+03,4.870000000000000000e+05
1.930000000000000000e+03,3.900000000000000000e+05
1.470000000000000000e+03,5.480000000000000000e+05
8.000000000000000000e+02,2.687500000000000000e+05
3.150000000000000000e+03,8.199000000000000000e+05
2.030000000000000000e+03,5.200000000000000000e+05
1.450000000000000000e+03,2.300000000000000000e+05
1.510000000000000000e+03,2.400000000000000000e+05
1.240000000000000000e+03,2.320000000000000000e+05
1.240000000000000000e+03,2.405000000000000000e+05
3.030000000000000000e+03,2.749750000000000000e+05
2.050000000000000000e+03,7.400000000000000000e+05
1.000000000000000000e+03,1.863750000000000000e+05
2.370000000000000000e+03,7.900000000000000000e+05
2.800000000000000000e+03,8.800000000000000000e+05
2.240000000000000000e+03,2.790000000000000000e+05
1.810000000000000000e+03,2.950000000000000000e+05
1.070000000000000000e+03,6.400000000000000000e+05
2.490000000000000000e+03,9.400000000000000000e+05
1.960000000000000000e+03,2.600000000000000000e+05
2.930000000000000000e+03,5.599000000000000000e+05
1.510000000000000000e+03,7.915000000000000000e+05
1.420000000000000000e+03,2.650000000000000000e+05
1.740000000000000000e+03,2.450000000000000000e+05
2.560000000000000000e+03,4.850000000000000000e+05
3.040000000000000000e+03,6.840000000000000000e+05
2.500000000000000000e+03,4.250000000000000000e+05
1.275000000000000000e+03,3.096000000000000000e+05
2.580000000000000000e+03,5.522500000000000000e+05
1.000000000000000000e+03,1.650000000000000000e+05
1.000000000000000000e+03,2.399000000000000000e+05
1.070000000000000000e+03,3.200000000000000000e+05
1.390000000000000000e+03,2.066000000000000000e+05
2.500000000000000000e+03,3.870000000000000000e+05
5.600000000000000000e+02,2.990000000000000000e+05
2.270000000000000000e+03,8.550000000000000000e+05
1.900000000000000000e+03,3.150000000000000000e+05
9.900000000000000000e+02,4.375000000000000000e+05
1.550000000000000000e+03,2.520000000000000000e+05
2.200000000000000000e+03,3.750000000000000000e+05
1.910000000000000000e+03,3.000000000000000000e+05
1.750000000000000000e+03,4.200000000000000000e+05
1.330000000000000000e+03,9.000000000000000000e+05
2.440000000000000000e+03,6.799000000000000000e+05
1.640000000000000000e+03,4.630000000000000000e+05
2.760000000000000000e+03,3.800000000000000000e+05
1.820000000000000000e+03,3.295000000000000000e+05
2.110000000000000000e+03,6.049500000000000000e+05
3.040000000000000000e+03,7.950000000000000000e+05
1.840000000000000000e+03,4.650000000000000000e+05
2.990000000000000000e+03,6.730000000000000000e+05
3.520000000000000000e+03,8.100000000000000000e+05
2.440000000000000000e+03,7.850000000000000000e+05
2.090000000000000000e+03,3.380000000000000000e+05
1.430000000000000000e+03,2.800000000000000000e+05
2.180000000000000000e+03,3.150000000000000000e+05
2.180000000000000000e+03,5.300000000000000000e+05
3.450000000000000000e+03,3.800000000000000000e+05
1.450000000000000000e+03,2.970000000000000000e+05
3.230000000000000000e+03,7.300000000000000000e+05
1.640000000000000000e+03,4.500000000000000000e+05
1.590000000000000000e+03,2.750000000000000000e+05
2.020000000000000000e+03,5.950000000000000000e+05
1.300000000000000000e+03,4.350000000000000000e+05
1.380000000000000000e+03,2.700000000000000000e+05
4.040000000000000000e+03,9.500000000000000000e+05
2.130000000000000000e+03,3.890000000000000000e+05
2.550000000000000000e+03,5.600000000000000000e+05
4.800000000000000000e+03,1.350000000000000000e+06
2.510000000000000000e+03,7.990000000000000000e+05
1.410000000000000000e+03,3.655000000000000000e+05
1.650000000000000000e+03,2.523500000000000000e+05
2.120000000000000000e+03,4.039500000000000000e+05
2.040000000000000000e+03,3.850000000000000000e+05
1.550000000000000000e+03,3.450000000000000000e+05
1.980000000000000000e+03,4.900000000000000000e+05
1.600000000000000000e+03,3.300000000000000000e+05
3.300000000000000000e+03,9.270000000000000000e+05
3.840000000000000000e+03,1.118000000000000000e+06
1.220000000000000000e+03,3.300000000000000000e+05
2.720000000000000000e+03,5.300000000000000000e+05
1.940000000000000000e+03,3.650000000000000000e+05
2.160000000000000000e+03,3.787500000000000000e+05
1.530000000000000000e+03,2.699000000000000000e+05
1.710000000000000000e+03,5.570000000000000000e+05
3.730000000000000000e+03,3.600000000000000000e+05
9.400000000000000000e+02,3.520000000000000000e+05
1.750000000000000000e+03,4.370000000000000000e+05
1.820000000000000000e+03,3.225000000000000000e+05
1.510000000000000000e+03,6.500000000000000000e+05
1.290000000000000000e+03,4.500000000000000000e+05
1.570000000000000000e+03,2.785000000000000000e+05
1.930000000000000000e+03,3.649500000000000000e+05
2.840000000000000000e+03,8.400000000000000000e+05
1.550000000000000000e+03,2.680000000000000000e+05
8.330000000000000000e+02,5.175340000000000000e+05
2.990000000000000000e+03,6.329250000000000000e+05
2.000000000000000000e+03,5.775000000000000000e+05
2.390000000000000000e+03,3.390000000000000000e+05
2.910000000000000000e+03,5.700000000000000000e+05
2.085000000000000000e+03,5.635000000000000000e+05
2.200000000000000000e+03,4.230000000000000000e+05
1.860000000000000000e+03,3.550000000000000000e+05
6.070000000000000000e+03,1.550000000000000000e+06
9.500000000000000000e+02,4.820000000000000000e+05
1.600000000000000000e+03,6.250000000000000000e+05
2.250000000000000000e+03,5.380000000000000000e+05
2.280000000000000000e+03,3.800000000000000000e+05
9.400000000000000000e+02,3.750000000000000000e+05
1.530000000000000000e+03,2.450000000000000000e+05
2.190000000000000000e+03,3.100000000000000000e+05
2.350000000000000000e+03,1.300000000000000000e+06
1.440000000000000000e+03,3.970000000000000000e+05
2.200000000000000000e+03,3.650000000000000000e+05
2.290000000000000000e+03,3.285000000000000000e+05
4.040000000000000000e+03,9.880000000000000000e+05
2.610000000000000000e+03,1.000000000000000000e+06
1.490000000000000000e+03,2.370000000000000000e+05
2.450000000000000000e+03,5.250000000000000000e+05
1.710000000000000000e+03,7.490000000000000000e+05
4.870000000000000000e+03,7.225000000000000000e+05
3.130000000000000000e+03,8.430000000000000000e+05
1.270000000000000000e+03,4.380000000000000000e+05
2.120000000000000000e+03,5.780000000000000000e+05
1.670000000000000000e+03,2.279500000000000000e+05
2.070000000000000000e+03,1.960000000000000000e+05
1.420000000000000000e+03,6.410000000000000000e+05
1.250000000000000000e+03,3.500000000000000000e+05
9.400000000000000000e+02,2.050000000000000000e+05
1.920000000000000000e+03,4.000000000000000000e+05
3.545000000000000000e+03,1.030000000000000000e+06
1.260000000000000000e+03,5.050000000000000000e+05
2.340000000000000000e+03,4.750000000000000000e+05
2.590000000000000000e+03,5.200000000000000000e+05
3.970000000000000000e+03,1.450000000000000000e+06
1.220000000000000000e+03,3.335000000000000000e+05
1.400000000000000000e+03,2.320000000000000000e+05
2.360000000000000000e+03,6.911000000000000000e+05
1.870000000000000000e+03,8.110000000000000000e+05
2.830000000000000000e+03,5.510000000000000000e+05
2.260000000000000000e+03,4.965000000000000000e+05
1.970000000000000000e+03,7.050000000000000000e+05
3.140000000000000000e+03,5.780000000000000000e+05
1.240000000000000000e+03,2.550000000000000000e+05
3.450000000000000000e+03,1.050000000000000000e+06
2.570000000000000000e+03,3.480000000000000000e+05
1.510000000000000000e+03,2.300000000000000000e+05
2.390000000000000000e+03,3.595000000000000000e+05
9.800000000000000000e+02,3.300000000000000000e+05
4.300000000000000000e+02,8.000000000000000000e+04
1.480000000000000000e+03,4.650000000000000000e+05
1.850000000000000000e+03,3.250000000000000000e+05
2.270000000000000000e+03,3.405000000000000000e+05
1.810000000000000000e+03,3.425000000000000000e+05
1.610000000000000000e+03,2.909000000000000000e+05
3.840000000000000000e+03,8.687000000000000000e+05
4.110000000000000000e+03,1.199000000000000000e+06
4.190000000000000000e+03,1.150000000000000000e+06
3.390000000000000000e+03,8.599000000000000000e+05
1.890000000000000000e+03,5.200000000000000000e+05
1.610000000000000000e+03,4.600000000000000000e+05
1.050000000000000000e+03,4.389240000000000000e+05
6.300000000000000000e+02,3.150000000000000000e+05
2.910000000000000000e+03,5.900000000000000000e+05
1.700000000000000000e+03,3.785000000000000000e+05
1.950000000000000000e+03,3.285000000000000000e+05
2.990000000000000000e+03,8.499500000000000000e+05
1.350000000000000000e+03,5.250000000000000000e+05
4.860000000000000000e+03,1.385000000000000000e+06
2.160000000000000000e+03,2.950000000000000000e+05
4.860000000000000000e+03,1.067000000000000000e+06
8.900000000000000000e+02,2.079500000000000000e+05
2.810000000000000000e+03,6.999000000000000000e+05
3.400000000000000000e+03,1.280000000000000000e+06
1.580000000000000000e+03,4.520000000000000000e+05
1.680000000000000000e+03,3.700000000000000000e+05
1.300000000000000000e+03,2.320000000000000000e+05
2.820000000000000000e+03,6.699500000000000000e+05
1.510000000000000000e+03,3.975000000000000000e+05
1.230000000000000000e+03,4.900000000000000000e+05
2.110000000000000000e+03,7.250000000000000000e+05
3.080000000000000000e+03,2.990000000000000000e+05
1.490000000000000000e+03,6.250000000000000000e+05
2.120000000000000000e+03,4.375000000000000000e+05
3.180000000000000000e+03,6.500000000000000000e+05
1.490000000000000000e+03,4.750000000000000000e+05
1.930000000000000000e+03,3.420000000000000000e+05
2.770000000000000000e+03,1.197350000000000000e+06
1.670000000000000000e+03,2.800000000000000000e+05
1.330000000000000000e+03,2.400000000000000000e+05
1.210000000000000000e+03,5.290000000000000000e+05
1.190000000000000000e+03,4.420000000000000000e+05
1.540000000000000000e+03,6.150000000000000000e+05
4.030000000000000000e+03,1.485000000000000000e+06
2.430000000000000000e+03,5.850000000000000000e+05
2.600000000000000000e+03,4.800000000000000000e+05
4.410000000000000000e+03,1.095000000000000000e+06
1.330000000000000000e+03,2.900000000000000000e+05
1.900000000000000000e+03,6.150000000000000000e+05
1.100000000000000000e+03,3.000000000000000000e+05
1.980000000000000000e+03,3.080000000000000000e+05
2.400000000000000000e+03,7.500000000000000000e+05
4.760000000000000000e+03,2.250000000000000000e+06
3.180000000000000000e+03,8.900000000000000000e+05
1.190000000000000000e+03,2.880000000000000000e+05
6.300000000000000000e+02,1.900000000000000000e+05
2.530000000000000000e+03,5.150000000000000000e+05
1.690000000000000000e+03,2.350000000000000000e+05
9.400000000000000000e+02,2.750000000000000000e+05
1.240000000000000000e+03,7.275000000000000000e+05
3.040000000000000000e+03,6.500000000000000000e+05
6.050000000000000000e+03,1.600000000000000000e+06
1.590000000000000000e+03,3.650000000000000000e+05
2.500000000000000000e+03,6.620000000000000000e+05
1.780000000000000000e+03,2.705000000000000000e+05
1.360000000000000000e+03,2.000000000000000000e+05
4.740000000000000000e+03,9.700000000000000000e+05
1.010000000000000000e+03,1.600000000000000000e+05
1.040000000000000000e+03,2.040000000000000000e+05
1.610000000000000000e+03,3.580000000000000000e+05
1.570000000000000000e+03,4.520000000000000000e+05
1.510000000000000000e+03,5.950000000000000000e+05
1.360000000000000000e+03,2.490000000000000000e+05
1.970000000000000000e+03,3.469000000000000000e+05
5.403000000000000000e+03,2.125000000000000000e+06
1.560000000000000000e+03,2.800000000000000000e+05
2.320000000000000000e+03,3.188880000000000000e+05
2.120000000000000000e+03,5.300000000000000000e+05
2.120000000000000000e+03,3.750000000000000000e+05
3.350000000000000000e+03,9.100000000000000000e+05
2.380000000000000000e+03,7.820000000000000000e+05
1.070000000000000000e+03,2.599500000000000000e+05
2.300000000000000000e+03,3.150000000000000000e+05
1.320000000000000000e+03,2.150000000000000000e+05
2.180000000000000000e+03,7.050000000000000000e+05
4.380000000000000000e+03,1.450000000000000000e+06
1.790000000000000000e+03,4.510000000000000000e+05
7.500000000000000000e+02,2.610000000000000000e+05
1.300000000000000000e+03,3.960000000000000000e+05
2.990000000000000000e+03,7.250000000000000000e+05
4.640000000000000000e+03,1.950000000000000000e+06
1.400000000000000000e+03,2.380000000000000000e+05
2.750000000000000000e+03,7.500000000000000000e+05
2.050000000000000000e+03,3.315000000000000000e+05
2.230000000000000000e+03,4.600000000000000000e+05
2.340000000000000000e+03,4.049500000000000000e+05
2.870000000000000000e+03,8.800000000000000000e+05
4.120000000000000000e+03,8.630000000000000000e+05
2.080000000000000000e+03,6.387000000000000000e+05
1.840000000000000000e+03,4.350000000000000000e+05
1.180000000000000000e+03,2.600000000000000000e+05
2.160000000000000000e+03,6.715000000000000000e+05
1.180000000000000000e+03,6.100000000000000000e+05
1.160000000000000000e+03,4.050000000000000000e+05
1.830000000000000000e+03,3.389000000000000000e+05
3.200000000000000000e+03,7.200000000000000000e+05
2.560000000000000000e+03,4.420000000000000000e+05
2.550000000000000000e+03,6.500000000000000000e+05
1.330000000000000000e+03,2.635000000000000000e+05
1.220000000000000000e+03,3.000000000000000000e+05
1.805000000000000000e+03,2.660000000000000000e+05
6.050000000000000000e+03,9.300000000000000000e+05
2.320000000000000000e+03,5.300000000000000000e+05
1.384000000000000000e+03,1.800000000000000000e+05
2.720000000000000000e+03,6.190000000000000000e+05
1.820000000000000000e+03,2.640000000000000000e+05
2.130000000000000000e+03,7.300000000000000000e+05
